Time	UTC	GPS_lat(deg)	GPS_long(deg)	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	RSSI:rssi
1923.330	08:48:48.330	37.297620338	-3.683052209	4710	-7257	64
1923.580	08:48:48.580	37.297617711	-3.683051632	4636	-7244	64
1923.830	08:48:48.830	37.297614870	-3.683051321	4556	-7237	64
1924.080	08:48:49.080	37.297612171	-3.683050744	4480	-7224	64
1924.330	08:48:49.330	37.297609614	-3.683050169	4408	-7211	64
1924.580	08:48:49.580	37.297606880	-3.683049725	4331	-7201	65
1924.830	08:48:49.830	37.297604252	-3.683049282	4257	-7191	64
1925.080	08:48:50.080	37.297601517	-3.683048793	4180	-7180	64
1925.330	08:48:50.330	37.297598961	-3.683048484	4108	-7173	65
1925.580	08:48:50.580	37.297596262	-3.683047907	4032	-7160	64
1925.830	08:48:50.830	37.297593598	-3.683047197	3957	-7144	65
1926.080	08:48:51.080	37.297591077	-3.683046754	3886	-7134	64
1926.330	08:48:51.330	37.297588413	-3.683046444	3811	-7127	65
1926.580	08:48:51.580	37.297585892	-3.683046089	3740	-7119	67
1926.830	08:48:51.830	37.297583229	-3.683045869	3665	-7114	65
1927.080	08:48:52.080	37.297580600	-3.683045514	3591	-7106	63
1927.330	08:48:52.330	37.297578257	-3.683045293	3525	-7101	65
1927.580	08:48:52.580	37.297575700	-3.683044849	3453	-7091	63
1927.830	08:48:52.830	37.297573072	-3.683044362	3379	-7080	63
1928.080	08:48:53.080	37.297570514	-3.683044051	3307	-7073	63
1928.330	08:48:53.330	37.297567886	-3.683043920	3233	-7070	61
1928.580	08:48:53.580	37.297565329	-3.683043253	3161	-7055	63
1928.830	08:48:53.830	37.297562879	-3.683042588	3092	-7040	62
1929.080	08:48:54.080	37.297562879	-3.683042588	3092	-7040	62
1929.330	08:48:54.330	37.297562879	-3.683042588	3092	-7040	62
1929.580	08:48:54.580	37.297555349	-3.683041080	2880	-7006	60
1929.830	08:48:54.830	37.297552792	-3.683040637	2808	-6996	60
1930.080	08:48:55.080	37.297550235	-3.683040193	2736	-6986	61
1930.330	08:48:55.330	37.297550235	-3.683040193	2736	-6986	63
1930.580	08:48:55.580	37.297550235	-3.683040193	2736	-6986	63
1930.830	08:48:55.830	37.297550235	-3.683040193	2736	-6986	62
1931.080	08:48:56.080	37.297540325	-3.683038241	2457	-6942	62
1931.330	08:48:56.330	37.297540325	-3.683038241	2457	-6942	60
1931.580	08:48:56.580	37.297540325	-3.683038241	2457	-6942	61
1931.830	08:48:56.830	37.297540325	-3.683038241	2457	-6942	62
1932.080	08:48:57.080	37.297530593	-3.683036779	2183	-6909	63
1932.330	08:48:57.330	37.297528320	-3.683036202	2119	-6896	63
1932.580	08:48:57.580	37.297525976	-3.683035848	2053	-6888	67
1932.830	08:48:57.830	37.297525976	-3.683035848	2053	-6888	63
1933.080	08:48:58.080	37.297525976	-3.683035848	2053	-6888	63
1933.330	08:48:58.330	37.297525976	-3.683035848	2053	-6888	63
1933.580	08:48:58.580	37.297525976	-3.683035848	2053	-6888	62
1933.830	08:48:58.830	37.297525976	-3.683035848	2053	-6888	62
1934.080	08:48:59.080	37.297525976	-3.683035848	2053	-6888	62
1934.330	08:48:59.330	37.297525976	-3.683035848	2053	-6888	62
1934.580	08:48:59.580	37.297525976	-3.683035848	2053	-6888	62
1934.830	08:48:59.830	37.297525976	-3.683035848	2053	-6888	60
1935.080	08:49:0.080	37.297525976	-3.683035848	2053	-6888	60
1935.330	08:49:0.330	37.297525976	-3.683035848	2053	-6888	59
1935.580	08:49:0.580	37.297525976	-3.683035848	2053	-6888	64
1935.830	08:49:0.830	37.297525976	-3.683035848	2053	-6888	64
1936.080	08:49:1.080	37.297525976	-3.683035848	2053	-6888	60
1936.330	08:49:1.330	37.297525976	-3.683035848	2053	-6888	61
1936.580	08:49:1.580	37.297525976	-3.683035848	2053	-6888	60
1936.830	08:49:1.830	37.297484024	-3.683027465	872	-6699	61
1937.080	08:49:2.080	37.297481573	-3.683026798	803	-6684	62
1937.330	08:49:2.330	37.297479121	-3.683026310	734	-6673	60
1937.580	08:49:2.580	37.297476670	-3.683025867	665	-6663	60
1937.830	08:49:2.830	37.297474112	-3.683025290	593	-6650	61
1938.080	08:49:3.080	37.297471483	-3.683024757	519	-6638	60
1938.330	08:49:3.330	37.297471483	-3.683024757	519	-6638	59
1938.580	08:49:3.580	37.297471483	-3.683024757	519	-6638	60
1938.830	08:49:3.830	37.297471483	-3.683024757	519	-6638	63
1939.080	08:49:4.080	37.297471483	-3.683024757	519	-6638	60
1939.330	08:49:4.330	37.297471483	-3.683024757	519	-6638	61
1939.580	08:49:4.580	37.297471483	-3.683024757	519	-6638	61
1939.830	08:49:4.830	37.297458125	-3.683013115	143	-6376	61
1940.080	08:49:5.080	37.297456491	-3.683010982	97	-6328	60
1940.330	08:49:5.330	37.297456491	-3.683010982	97	-6328	60
1940.580	08:49:5.580	37.297452796	-3.683006892	-7	-6236	58
1940.830	08:49:5.830	37.297450878	-3.683005159	-61	-6197	60
1941.080	08:49:6.080	37.297448604	-3.683003693	-125	-6164	60
1941.330	08:49:6.330	37.297446614	-3.683001871	-181	-6123	57
1941.580	08:49:6.580	37.297444589	-3.683000182	-238	-6085	62
1941.830	08:49:6.830	37.297442528	-3.682998360	-296	-6044	57
1942.080	08:49:7.080	37.297440858	-3.682996315	-343	-5998	57
1942.330	08:49:7.330	37.297439153	-3.682994582	-391	-5959	58
1942.580	08:49:7.580	37.297437767	-3.682992314	-430	-5908	61
1942.830	08:49:7.830	37.297436523	-3.682990047	-465	-5857	61
1943.080	08:49:8.080	37.297435422	-3.682987514	-496	-5800	62
1943.330	08:49:8.330	37.297434676	-3.682985024	-517	-5744	63
1943.580	08:49:8.580	37.297434249	-3.682982402	-529	-5685	61
1943.830	08:49:8.830	37.297434249	-3.682982402	-529	-5685	64
1944.080	08:49:9.080	37.297433787	-3.682976933	-542	-5562	62
1944.330	08:49:9.330	37.297433787	-3.682976933	-542	-5562	62
1944.580	08:49:9.580	37.297434320	-3.682971375	-527	-5437	60
1944.830	08:49:9.830	37.297434782	-3.682968664	-514	-5376	63
1945.080	08:49:10.080	37.297435315	-3.682966041	-499	-5317	61
1945.330	08:49:10.330	37.297436132	-3.682963418	-476	-5258	62
1945.580	08:49:10.580	37.297437233	-3.682960884	-445	-5201	63
1945.830	08:49:10.830	37.297438513	-3.682958616	-409	-5150	63
1946.080	08:49:11.080	37.297440040	-3.682956572	-366	-5104	63
1946.330	08:49:11.330	37.297441888	-3.682954883	-314	-5066	63
1946.580	08:49:11.580	37.297443771	-3.682953283	-261	-5030	61
1946.830	08:49:11.830	37.297445796	-3.682951816	-204	-4997	63
1947.080	08:49:12.080	37.297447964	-3.682949993	-143	-4956	60
1947.330	08:49:12.330	37.297450167	-3.682949060	-81	-4935	61
1947.580	08:49:12.580	37.297452512	-3.682948394	-15	-4920	61
1947.830	08:49:12.830	37.297452512	-3.682948394	-15	-4920	63
1948.080	08:49:13.080	37.297454928	-3.682947950	53	-4910	62
1948.330	08:49:13.330	37.297459654	-3.682947151	186	-4892	62
1948.580	08:49:13.580	37.297459654	-3.682947151	186	-4892	65
1948.830	08:49:13.830	37.297464487	-3.682947464	322	-4899	64
1949.080	08:49:14.080	37.297464487	-3.682947465	322	-4899	68
1949.330	08:49:14.330	37.297464487	-3.682947465	322	-4899	64
1949.580	08:49:14.580	37.297464487	-3.682947465	322	-4899	64
1949.830	08:49:14.830	37.297464487	-3.682947465	322	-4899	64
1950.080	08:49:15.080	37.297474508	-3.682948980	604	-4933	64
1950.330	08:49:15.330	37.297474508	-3.682948980	604	-4933	66
1950.580	08:49:15.580	37.297481970	-3.682950006	814	-4956	67
1950.830	08:49:15.830	37.297484671	-3.682950318	890	-4963	64
1951.080	08:49:16.080	37.297484671	-3.682950318	890	-4963	64
1951.330	08:49:16.330	37.297489859	-3.682950809	1036	-4974	64
1951.580	08:49:16.580	37.297492418	-3.682951032	1108	-4979	68
1951.830	08:49:16.830	37.297495047	-3.682951122	1182	-4981	63
1952.080	08:49:17.080	37.297495047	-3.682951122	1182	-4981	64
1952.330	08:49:17.330	37.297499952	-3.682951835	1320	-4997	64
1952.580	08:49:17.580	37.297499952	-3.682951836	1320	-4997	64
1952.830	08:49:17.830	37.297505069	-3.682952638	1464	-5015	64
1953.080	08:49:18.080	37.297505069	-3.682952638	1464	-5015	64
1953.330	08:49:18.330	37.297505069	-3.682952638	1464	-5015	64
1953.580	08:49:18.580	37.297512604	-3.682953664	1676	-5038	64
1953.830	08:49:18.830	37.297515056	-3.682953887	1745	-5043	64
1954.080	08:49:19.080	37.297517437	-3.682954199	1812	-5050	65
1954.330	08:49:19.330	37.297519889	-3.682954912	1881	-5066	65
1954.580	08:49:19.580	37.297522519	-3.682955135	1955	-5071	65
1954.830	08:49:19.830	37.297524900	-3.682955581	2022	-5081	64
1955.080	08:49:20.080	37.297527353	-3.682955715	2091	-5084	63
1955.330	08:49:20.330	37.297529805	-3.682955939	2160	-5089	71
1955.580	08:49:20.580	37.297532257	-3.682956517	2229	-5102	67
1955.830	08:49:20.830	37.297534710	-3.682956963	2298	-5112	65
1956.080	08:49:21.080	37.297534710	-3.682956964	2298	-5112	65
1956.330	08:49:21.330	37.297539721	-3.682957988	2439	-5135	68
1956.580	08:49:21.580	37.297542281	-3.682958212	2511	-5140	65
1956.830	08:49:21.830	37.297544626	-3.682958657	2577	-5150	69
1957.080	08:49:22.080	37.297546901	-3.682959370	2641	-5166	69
1957.330	08:49:22.330	37.297549283	-3.682960038	2708	-5181	64
1957.580	08:49:22.580	37.297551735	-3.682960618	2777	-5194	63
1957.830	08:49:22.830	37.297554116	-3.682961063	2844	-5204	66
1958.080	08:49:23.080	37.297556463	-3.682961643	2910	-5217	66
1958.330	08:49:23.330	37.297559022	-3.682962088	2982	-5227	64
1958.580	08:49:23.580	37.297561368	-3.682962534	3048	-5237	65
1958.830	08:49:23.830	37.297563927	-3.682962891	3120	-5245	67
1959.080	08:49:24.080	37.297566380	-3.682963337	3189	-5255	69
1959.330	08:49:24.330	37.297568939	-3.682963783	3261	-5265	66
1959.580	08:49:24.580	37.297571392	-3.682964272	3330	-5276	65
1959.830	08:49:24.830	37.297571392	-3.682964272	3330	-5276	69
1960.080	08:49:25.080	37.297571392	-3.682964272	3330	-5276	66
1960.330	08:49:25.330	37.297571392	-3.682964272	3330	-5276	66
1960.580	08:49:25.580	37.297581132	-3.682966100	3604	-5317	66
1960.830	08:49:25.830	37.297581132	-3.682966100	3604	-5317	65
1961.080	08:49:26.080	37.297581132	-3.682966100	3604	-5317	71
1961.330	08:49:26.330	37.297588419	-3.682967438	3809	-5347	68
1961.580	08:49:26.580	37.297590765	-3.682968017	3875	-5360	65
1961.830	08:49:26.830	37.297593218	-3.682968730	3944	-5376	64
1962.080	08:49:27.080	37.297595600	-3.682969398	4011	-5391	65
1962.330	08:49:27.330	37.297597981	-3.682970066	4078	-5406	73
1962.580	08:49:27.580	37.297597981	-3.682970066	4078	-5406	73
1962.830	08:49:27.830	37.297597981	-3.682970066	4078	-5406	65
1963.080	08:49:28.080	37.297597981	-3.682970066	4078	-5406	63
1963.330	08:49:28.330	37.297597981	-3.682970066	4078	-5406	65
1963.580	08:49:28.580	37.297597981	-3.682970066	4078	-5406	70
1963.830	08:49:28.830	37.297612629	-3.682973142	4490	-5475	65
1964.080	08:49:29.080	37.297614904	-3.682973854	4554	-5491	68
1964.330	08:49:29.330	37.297617250	-3.682974167	4620	-5498	68
1964.580	08:49:29.580	37.297619632	-3.682974746	4687	-5511	65
1964.830	08:49:29.830	37.297622086	-3.682974970	4756	-5516	67
1965.080	08:49:30.080	37.297622086	-3.682974970	4756	-5516	66
1965.330	08:49:30.330	37.297626814	-3.682975906	4889	-5537	68
1965.580	08:49:30.580	37.297629196	-3.682976351	4956	-5547	67
1965.830	08:49:30.830	37.297631543	-3.682976798	5022	-5557	67
1966.080	08:49:31.080	37.297633996	-3.682977377	5091	-5570	67
1966.330	08:49:31.330	37.297636200	-3.682977734	5153	-5578	67
1966.580	08:49:31.580	37.297638547	-3.682978313	5219	-5591	67
1966.830	08:49:31.830	37.297640823	-3.682978848	5283	-5603	69
1967.080	08:49:32.080	37.297643205	-3.682979339	5350	-5614	70
1967.330	08:49:32.330	37.297645658	-3.682979785	5419	-5624	71
1967.580	08:49:32.580	37.297648111	-3.682980230	5488	-5634	71
1967.830	08:49:32.830	37.297650494	-3.682980677	5555	-5644	69
1968.080	08:49:33.080	37.297652840	-3.682981478	5621	-5662	68
1968.330	08:49:33.330	37.297655116	-3.682982058	5685	-5675	69
1968.580	08:49:33.580	37.297657569	-3.682982415	5754	-5683	69
1968.830	08:49:33.830	37.297660058	-3.682982727	5824	-5690	72
1969.080	08:49:34.080	37.297660058	-3.682982727	5824	-5690	71
1969.330	08:49:34.330	37.297664681	-3.682983886	5954	-5716	69
1969.580	08:49:34.580	37.297667063	-3.682984554	6021	-5731	69
1969.830	08:49:34.830	37.297669588	-3.682985267	6092	-5747	70
1970.080	08:49:35.080	37.297671970	-3.682985847	6159	-5760	71
1970.330	08:49:35.330	37.297674530	-3.682986604	6231	-5777	71
1970.580	08:49:35.580	37.297676877	-3.682987183	6297	-5790	70
1970.830	08:49:35.830	37.297679508	-3.682987629	6371	-5800	70
1971.080	08:49:36.080	37.297681962	-3.682988120	6440	-5811	71
1971.330	08:49:36.330	37.297684451	-3.682988788	6510	-5826	72
1971.580	08:49:36.580	37.297686976	-3.682989367	6581	-5839	71
1971.830	08:49:36.830	37.297689536	-3.682989947	6653	-5852	71
1972.080	08:49:37.080	37.297691919	-3.682990393	6720	-5862	71
1972.330	08:49:37.330	37.297694266	-3.682990839	6786	-5872	70
1972.580	08:49:37.580	37.297696720	-3.682991196	6855	-5880	71
1972.830	08:49:37.830	37.297699173	-3.682991642	6924	-5890	71
1973.080	08:49:38.080	37.297699173	-3.682991642	6924	-5890	71
1973.330	08:49:38.330	37.297703832	-3.682992801	7055	-5916	73
1973.580	08:49:38.580	37.297706108	-3.682993247	7119	-5926	72
1973.830	08:49:38.830	37.297708562	-3.682993827	7188	-5939	71
1974.080	08:49:39.080	37.297711016	-3.682994495	7257	-5954	69
1974.330	08:49:39.330	37.297713399	-3.682995164	7324	-5969	70
1974.580	08:49:39.580	37.297715853	-3.682995743	7393	-5982	72
1974.830	08:49:39.830	37.297718200	-3.682996101	7459	-5990	75
1975.080	08:49:40.080	37.297723036	-3.682996992	7595	-6010	76
1975.330	08:49:40.330	37.297723037	-3.682996993	7595	-6010	72
1975.580	08:49:40.580	37.297727766	-3.682997795	7728	-6028	70
1975.830	08:49:40.830	37.297727767	-3.682997796	7728	-6028	71
1976.080	08:49:41.080	37.297730221	-3.682998153	7797	-6036	71
1976.330	08:49:41.330	37.297732675	-3.682998599	7866	-6046	71
1976.580	08:49:41.580	37.297737333	-3.682999624	7997	-6069	72
1976.830	08:49:41.830	37.297737334	-3.682999624	7997	-6069	72
1977.080	08:49:42.080	37.297739610	-3.683000115	8061	-6080	74
1977.330	08:49:42.330	37.297741994	-3.683000650	8128	-6092	70
1977.580	08:49:42.580	37.297744341	-3.683001007	8194	-6100	70
1977.830	08:49:42.830	37.297746902	-3.683001364	8266	-6108	70
1978.080	08:49:43.080	37.297749249	-3.683002033	8332	-6123	72
1978.330	08:49:43.330	37.297751455	-3.683002701	8394	-6138	71
1978.580	08:49:43.580	37.297753624	-3.683003281	8455	-6151	71
1978.830	08:49:43.830	37.297756007	-3.683003994	8522	-6167	71
1979.080	08:49:44.080	37.297758461	-3.683004529	8591	-6179	71
1979.330	08:49:44.330	37.297760809	-3.683005242	8657	-6195	69
1979.580	08:49:44.580	37.297763193	-3.683006045	8724	-6213	70
1979.830	08:49:44.830	37.297765576	-3.683006846	8791	-6231	71
1980.080	08:49:45.080	37.297767852	-3.683007871	8855	-6254	74
1980.330	08:49:45.330	37.297769915	-3.683009207	8913	-6284	72
1980.580	08:49:45.580	37.297771943	-3.683010943	8970	-6323	73
1980.830	08:49:45.830	37.297771943	-3.683010943	8970	-6323	72
1981.080	08:49:46.080	37.297775750	-3.683015396	9077	-6423	72
1981.330	08:49:46.330	37.297777777	-3.683017533	9134	-6471	72
1981.580	08:49:46.580	37.297777777	-3.683017533	9134	-6471	71
1981.830	08:49:46.830	37.297777777	-3.683017533	9134	-6471	70
1982.080	08:49:47.080	37.297783328	-3.683023455	9290	-6604	75
1982.330	08:49:47.330	37.297785498	-3.683025414	9351	-6648	72
1982.580	08:49:47.580	37.297787704	-3.683026884	9413	-6681	70
1982.830	08:49:47.830	37.297789873	-3.683028354	9474	-6714	69
1983.080	08:49:48.080	37.297791866	-3.683030091	9530	-6753	69
1983.330	08:49:48.330	37.297791866	-3.683030091	9530	-6753	71
1983.580	08:49:48.580	37.297791866	-3.683030091	9530	-6753	71
1983.830	08:49:48.830	37.297791866	-3.683030091	9530	-6753	69
1984.080	08:49:49.080	37.297799089	-3.683038640	9733	-6945	69
1984.330	08:49:49.330	37.297800441	-3.683041044	9771	-6999	69
1984.580	08:49:49.580	37.297801616	-3.683043627	9804	-7057	69
1984.830	08:49:49.830	37.297802719	-3.683046476	9835	-7121	69
1985.080	08:49:50.080	37.297803645	-3.683049236	9861	-7183	68
1985.330	08:49:50.330	37.297804286	-3.683052085	9879	-7247	65
1985.580	08:49:50.580	37.297804822	-3.683055025	9894	-7313	69
1985.830	08:49:50.830	37.297805000	-3.683058008	9899	-7380	66
1986.080	08:49:51.080	37.297805180	-3.683060991	9904	-7447	66
1986.330	08:49:51.330	37.297805181	-3.683063929	9904	-7513	66
1986.580	08:49:51.580	37.297805112	-3.683066690	9902	-7575	67
1986.830	08:49:51.830	37.297804543	-3.683069539	9886	-7639	68
1987.080	08:49:52.080	37.297803550	-3.683072256	9858	-7700	68
1987.330	08:49:52.330	37.297802378	-3.683074972	9825	-7761	66
1987.580	08:49:52.580	37.297800922	-3.683077733	9784	-7823	68
1987.830	08:49:52.830	37.297799750	-3.683080359	9751	-7882	68
1988.080	08:49:53.080	37.297798364	-3.683082986	9712	-7941	69
1988.330	08:49:53.330	37.297796659	-3.683085258	9664	-7992	69
1988.580	08:49:53.580	37.297794741	-3.683087663	9610	-8046	68
1988.830	08:49:53.830	37.297792999	-3.683089578	9561	-8089	69
1989.080	08:49:54.080	37.297790903	-3.683091315	9502	-8128	69
1989.330	08:49:54.330	37.297788913	-3.683092562	9446	-8156	67
1989.580	08:49:54.580	37.297786710	-3.683093677	9384	-8181	71
1989.830	08:49:54.830	37.297784542	-3.683094613	9323	-8202	71
1990.080	08:49:55.080	37.297782268	-3.683095060	9259	-8212	72
1990.330	08:49:55.330	37.297779993	-3.683095194	9195	-8215	72
1990.580	08:49:55.580	37.297779994	-3.683095195	9195	-8215	71
1990.830	08:49:55.830	37.297775338	-3.683094841	9064	-8207	71
1991.080	08:49:56.080	37.297772815	-3.683094486	8993	-8199	72
1991.330	08:49:56.330	37.297770363	-3.683093909	8924	-8186	71
1991.580	08:49:56.580	37.297767804	-3.683093377	8852	-8174	69
1991.830	08:49:56.830	37.297765423	-3.683092577	8785	-8156	69
1992.080	08:49:57.080	37.297763149	-3.683091778	8721	-8138	67
1992.330	08:49:57.330	37.297760625	-3.683091423	8650	-8130	66
1992.580	08:49:57.580	37.297758066	-3.683091068	8578	-8122	66
1992.830	08:49:57.830	37.297755436	-3.683090847	8504	-8117	65
1993.080	08:49:58.080	37.297752806	-3.683090404	8430	-8107	67
1993.330	08:49:58.330	37.297752806	-3.683090404	8430	-8107	64
1993.580	08:49:58.580	37.297747510	-3.683089606	8281	-8089	65
1993.830	08:49:58.830	37.297744880	-3.683089518	8207	-8087	65
1994.080	08:49:59.080	37.297744880	-3.683089518	8207	-8087	69
1994.330	08:49:59.330	37.297739584	-3.683088808	8058	-8071	69
1994.580	08:49:59.580	37.297737060	-3.683088498	7987	-8064	65
1994.830	08:49:59.830	37.297734395	-3.683088144	7912	-8056	65
1995.080	08:50:0.080	37.297731871	-3.683087789	7841	-8048	66
1995.330	08:50:0.330	37.297729419	-3.683087569	7772	-8043	65
1995.580	08:50:0.580	37.297726859	-3.683087347	7700	-8038	65
1995.830	08:50:0.830	37.297724300	-3.683086770	7628	-8025	65
1996.080	08:50:1.080	37.297721954	-3.683086326	7562	-8015	68
1996.330	08:50:1.330	37.297719324	-3.683085883	7488	-8005	69
1996.580	08:50:1.580	37.297716765	-3.683085528	7416	-7997	68
1996.830	08:50:1.830	37.297714312	-3.683085174	7347	-7989	68
1997.080	08:50:2.080	37.297711575	-3.683084952	7270	-7984	68
1997.330	08:50:2.330	37.297709016	-3.683084598	7198	-7976	67
1997.580	08:50:2.580	37.297709016	-3.683084598	7198	-7976	67
1997.830	08:50:2.830	37.297703647	-3.683084155	7047	-7966	67
1998.080	08:50:3.080	37.297701124	-3.683083845	6976	-7959	68
1998.330	08:50:3.330	37.297698458	-3.683083713	6901	-7956	66
1998.580	08:50:3.580	37.297695827	-3.683083358	6827	-7948	66
1998.830	08:50:3.830	37.297693268	-3.683083048	6755	-7941	65
1999.080	08:50:4.080	37.297690566	-3.683082916	6679	-7938	65
1999.330	08:50:4.330	37.297688184	-3.683082339	6612	-7925	65
1999.580	08:50:4.580	37.297685447	-3.683081895	6535	-7915	66
1999.830	08:50:4.830	37.297682923	-3.683081452	6464	-7905	66
2000.080	08:50:5.080	37.297680256	-3.683080874	6389	-7892	66
2000.330	08:50:5.330	37.297677733	-3.683080297	6318	-7879	66
2000.580	08:50:5.580	37.297675172	-3.683079853	6246	-7869	66
2000.830	08:50:5.830	37.297675172	-3.683079853	6246	-7869	66
2001.080	08:50:6.080	37.297670089	-3.683078921	6103	-7848	66
2001.330	08:50:6.330	37.297667707	-3.683078388	6036	-7836	64
2001.580	08:50:6.580	37.297665254	-3.683078033	5967	-7828	64
2001.830	08:50:6.830	37.297662801	-3.683077457	5898	-7815	64
2002.080	08:50:7.080	37.297660241	-3.683077235	5826	-7810	63
2002.330	08:50:7.330	37.297657788	-3.683076657	5757	-7797	65
2002.580	08:50:7.580	37.297655228	-3.683076214	5685	-7787	65
2002.830	08:50:7.830	37.297652704	-3.683075860	5614	-7779	65
2003.080	08:50:8.080	37.297650038	-3.683075638	5539	-7774	65
2003.330	08:50:8.330	37.297647514	-3.683075329	5468	-7767	65
2003.580	08:50:8.580	37.297645060	-3.683075063	5399	-7761	65
2003.830	08:50:8.830	37.297642571	-3.683074841	5329	-7756	66
2004.080	08:50:9.080	37.297640047	-3.683074308	5258	-7744	67
2004.330	08:50:9.330	37.297637594	-3.683073821	5189	-7733	66
2004.580	08:50:9.580	37.297635212	-3.683073510	5122	-7726	66
2004.830	08:50:9.830	37.297632581	-3.683073156	5048	-7718	64
2005.080	08:50:10.080	37.297630127	-3.683072712	4979	-7708	64
2005.330	08:50:10.330	37.297627567	-3.683072135	4907	-7695	63
2005.580	08:50:10.580	37.297625007	-3.683071691	4835	-7685	63
2005.830	08:50:10.830	37.297622554	-3.683071336	4766	-7677	64
2006.080	08:50:11.080	37.297620029	-3.683070892	4695	-7667	64
